Departamento,Provincia,Municipio,ciudad_comunidad,total_agua,red,pileta,aguatero,pozo,pozo_sin_bomba,lluvia,laguna,total_desague,alcantarillado,camara_septica,pozo_ciego,calle,quebrada,a_laguna,total_electricidad,red_electrica,motor,panel_solar,otra,no_tiene
La Paz,Pacajes,Caquiaviri,JIRAPHI ALTA,23,0,0,0,2,7,14,0,7,0,0,7,0,0,0,23,0,0,0,0,23
La Paz,Pacajes,Caquiaviri,ARUMTAMAYA,34,0,3,0,0,2,29,0,1,0,0,1,0,0,0,34,0,0,3,2,29
La Paz,Pacajes,Caquiaviri,COLQUE ALTA,26,0,0,0,4,14,8,0,1,0,0,1,0,0,0,26,13,0,0,0,13
La Paz,Pacajes,Caquiaviri,CHIPANAMAYA,34,0,0,0,4,23,7,0,12,0,0,8,0,4,0,34,5,0,0,0,29
La Paz,Pacajes,Caquiaviri,JANKO AMAYA,22,0,0,0,1,14,7,0,3,0,0,3,0,0,0,22,0,0,0,0,22
La Paz,Pacajes,Caquiaviri,PUCAMAYA,29,23,3,0,0,1,2,0,2,0,0,2,0,0,0,29,24,0,0,0,5
La Paz,Pacajes,Caquiaviri,CAMBALACHE,39,4,0,0,0,21,14,0,8,0,3,5,0,0,0,39,24,0,0,0,15
La Paz,Pacajes,Caquiaviri,CHIARHISCATA,16,12,1,0,0,2,1,0,9,0,0,9,0,0,0,16,13,0,0,0,3
La Paz,Pacajes,Caquiaviri,TACUPA,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5
La Paz,Pacajes,Caquiaviri,JANKO MARKA,35,0,0,0,7,27,1,0,10,0,0,6,0,4,0,35,25,0,0,0,10
La Paz,Pacajes,Caquiaviri,JANKHO JAKKE,18,2,6,0,1,9,0,0,3,0,0,3,0,0,0,18,8,0,1,0,9
La Paz,Pacajes,Caquiaviri,NINOCA,107,0,0,0,45,45,17,0,33,0,0,33,0,0,0,107,54,0,2,0,51
La Paz,Pacajes,Caquiaviri,LAURA,2,0,0,0,0,1,1,0,2,0,0,2,0,0,0,2,0,0,0,0,2
La Paz,Pacajes,Caquiaviri,ANTATIA,16,0,10,0,0,1,5,0,9,0,0,9,0,0,0,16,0,0,0,11,5
La Paz,Pacajes,Caquiaviri,LARAMCOTA,26,0,1,0,10,11,4,0,22,0,0,22,0,0,0,26,21,0,0,0,5
La Paz,Pacajes,Caquiaviri,LLUJTURI,29,0,0,0,3,25,1,0,21,0,0,21,0,0,0,29,18,0,0,0,11
La Paz,Pacajes,Caquiaviri,NUÑUJANI,15,0,11,0,0,2,2,0,5,0,0,5,0,0,0,15,10,0,0,0,5
La Paz,Pacajes,Caquiaviri,SURUCHATA,11,10,0,0,1,0,0,0,9,0,0,9,0,0,0,11,9,0,0,0,2
La Paz,Pacajes,Caquiaviri,WENCALLA,19,0,0,0,0,1,18,0,1,0,1,0,0,0,0,19,13,0,0,0,6
La Paz,Pacajes,Caquiaviri,QUERARAMA,25,0,0,0,9,16,0,0,6,0,0,6,0,0,0,25,14,0,0,0,11
La Paz,Pacajes,Caquiaviri,COPATAMAYA,10,0,0,0,1,9,0,0,3,0,0,3,0,0,0,10,6,0,0,0,4
La Paz,Pacajes,Caquiaviri,LANQUIRI,16,0,0,0,10,6,0,0,2,0,0,2,0,0,0,16,5,0,0,0,11
La Paz,Pacajes,Caquiaviri,ROSA PATA,9,0,0,0,3,6,0,0,2,0,0,2,0,0,0,9,1,0,0,0,8
La Paz,Pacajes,Caquiaviri,SAN CRISPIN,22,0,0,0,12,10,0,0,9,0,0,9,0,0,0,22,6,0,0,0,16
La Paz,Pacajes,Caquiaviri,PALLCOMA,23,19,1,0,1,2,0,0,12,0,2,10,0,0,0,23,19,0,0,0,4
La Paz,Pacajes,Caquiaviri,MIKANI,33,20,3,0,1,8,1,0,22,0,0,22,0,0,0,33,21,0,0,3,9
La Paz,Pacajes,Caquiaviri,HUICHURAYA,7,0,0,0,1,4,2,0,4,0,0,4,0,0,0,7,6,0,0,0,1
La Paz,Pacajes,Caquiaviri,JAPUMA,42,27,0,0,0,13,2,0,3,0,0,3,0,0,0,42,28,0,0,0,14
La Paz,Pacajes,Caquiaviri,QUISWARANI,12,0,0,0,6,6,0,0,7,0,0,7,0,0,0,12,4,0,0,0,8
La Paz,Pacajes,Caquiaviri,ACHIRI,102,35,16,0,5,28,17,1,27,0,1,26,0,0,0,102,72,0,0,1,29
La Paz,Pacajes,Caquiaviri,TACAGUA,12,0,0,0,10,2,0,0,3,0,0,0,0,3,0,12,3,0,0,0,9
La Paz,Pacajes,Caquiaviri,HUANCARAMA,31,8,10,0,9,4,0,0,21,0,3,18,0,0,0,31,16,0,0,0,15
La Paz,Pacajes,Caquiaviri,JANKHO MARCA CALA COTANA VILUYO KAPUSIÑA,3,0,0,0,2,0,1,0,2,0,0,2,0,0,0,3,0,0,0,0,3
La Paz,Pacajes,Caquiaviri,COLLANA,122,28,15,0,12,41,4,22,8,0,0,8,0,0,0,122,47,0,0,0,75
La Paz,Pacajes,Caquiaviri,CASQUIRI,30,0,0,0,14,13,3,0,15,0,0,15,0,0,0,30,22,0,0,0,8
La Paz,Pacajes,Caquiaviri,LUPI IRANA,18,11,0,0,0,7,0,0,13,0,0,13,0,0,0,18,12,0,0,0,6
La Paz,Pacajes,Caquiaviri,KALA HIRANA,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,2,0,0,0,7
La Paz,Pacajes,Caquiaviri,SOPOCACHI,10,0,0,0,5,4,1,0,2,0,0,2,0,0,0,10,9,0,0,0,1
La Paz,Pacajes,Caquiaviri,CHIPCATA,14,9,3,0,1,1,0,0,8,0,0,8,0,0,0,14,7,0,0,0,7
La Paz,Pacajes,Caquiaviri,WICHINCA,30,0,3,0,15,12,0,0,19,0,0,19,0,0,0,30,15,0,0,0,15
La Paz,Pacajes,Caquiaviri,WINCURAYA,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
La Paz,Pacajes,Caquiaviri,AÑUFAYA,17,0,0,0,9,8,0,0,8,0,0,8,0,0,0,17,8,0,0,0,9
La Paz,Pacajes,Caquiaviri,MARQUIRIVI,5,0,0,0,4,1,0,0,4,0,0,4,0,0,0,5,1,0,1,0,3
La Paz,Pacajes,Caquiaviri,QUIWATANKA,11,10,0,0,0,1,0,0,7,0,0,7,0,0,0,11,0,0,0,0,11
La Paz,Pacajes,Caquiaviri,SIQUIKIPAYA,14,0,0,0,0,12,2,0,1,0,0,1,0,0,0,14,10,0,0,0,4
La Paz,Pacajes,Caquiaviri,OKOMA,28,21,0,0,0,0,7,0,20,1,0,19,0,0,0,28,13,0,1,0,14
La Paz,Pacajes,Caquiaviri,PINUTA,9,0,0,0,3,6,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1
La Paz,Pacajes,Caquiaviri,KARLAQI,5,4,1,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,0,0,5
La Paz,Pacajes,Caquiaviri,POCOYO,21,3,10,0,0,7,1,0,10,0,8,2,0,0,0,21,16,0,0,0,5
La Paz,Pacajes,Caquiaviri,ICHACOMA,17,1,0,0,2,10,4,0,5,0,0,5,0,0,0,17,0,0,0,0,17
La Paz,Pacajes,Caquiaviri,JIHUACUTA,37,24,10,0,0,3,0,0,5,0,0,5,0,0,0,37,15,0,0,0,22
La Paz,Pacajes,Caquiaviri,AYPA YAURUTA,59,7,1,0,4,40,6,1,7,0,0,7,0,0,0,59,28,0,0,0,31
La Paz,Pacajes,Caquiaviri,AYPA JACOKATA,51,11,1,0,0,39,0,0,9,0,1,8,0,0,0,51,29,0,0,0,22
La Paz,Pacajes,Caquiaviri,WISAMAYA,27,4,0,0,0,18,3,2,9,0,0,9,0,0,0,27,12,0,0,0,15
La Paz,Pacajes,Caquiaviri,SURAMAYA,45,0,0,0,1,44,0,0,40,0,0,40,0,0,0,45,44,0,0,0,1
La Paz,Pacajes,Caquiaviri,MAPA SALINAS,84,0,0,0,7,64,5,8,35,0,0,35,0,0,0,84,1,0,1,0,82
La Paz,Pacajes,Caquiaviri,ACERO MARCA,72,1,0,0,39,17,15,0,51,0,0,51,0,0,0,72,1,0,3,2,66
La Paz,Pacajes,Caquiaviri,HUALLATIRI,54,0,4,0,9,31,10,0,41,0,0,41,0,0,0,54,0,0,1,0,53
La Paz,Pacajes,Caquiaviri,LAURA MAMANICA,28,0,0,0,3,20,4,1,16,0,0,16,0,0,0,28,0,0,0,0,28
La Paz,Pacajes,Caquiaviri,KASILLUNCA,23,2,21,0,0,0,0,0,9,0,0,9,0,0,0,23,12,0,0,0,11
La Paz,Pacajes,Caquiaviri,JUNTUTAMAYA,45,0,0,0,9,27,7,2,27,0,0,27,0,0,0,45,0,0,3,0,42
La Paz,Pacajes,Caquiaviri,LAURA AFITUNI,38,0,0,0,7,20,11,0,30,0,0,30,0,0,0,38,0,0,3,0,35
La Paz,Pacajes,Caquiaviri,KALLARAMAYA,31,0,0,1,17,12,1,0,25,6,1,17,1,0,0,31,0,0,5,1,25
La Paz,Pacajes,Caquiaviri,TOLOCO,71,0,0,0,33,14,20,4,56,0,0,56,0,0,0,71,0,1,8,0,62
La Paz,Pacajes,Caquiaviri,TUNQUIPA,66,0,0,0,28,27,9,2,55,1,0,54,0,0,0,66,0,0,3,0,63
La Paz,Pacajes,Caquiaviri,CHOJÑAPAMPA,39,0,0,0,30,9,0,0,29,0,0,29,0,0,0,39,21,1,0,0,17
La Paz,Pacajes,Caquiaviri,UMALA ALTA,7,0,0,0,2,3,1,1,3,1,1,1,0,0,0,7,1,0,0,0,6
La Paz,Pacajes,Caquiaviri,UMALA BAJA,19,0,0,0,7,10,2,0,12,0,0,12,0,0,0,19,0,0,0,0,19
La Paz,Pacajes,Caquiaviri,VICHAYA PRIMERO,21,0,0,0,1,4,16,0,10,1,0,9,0,0,0,21,3,0,0,0,18
La Paz,Pacajes,Caquiaviri,VICHAYA PRIMERA,42,0,0,0,3,11,28,0,17,3,4,10,0,0,0,42,31,1,0,0,10
La Paz,Pacajes,Caquiaviri,VICHAYA TERCERA,25,0,0,0,13,12,0,0,17,0,0,17,0,0,0,25,0,0,5,0,20
La Paz,Pacajes,Caquiaviri,VICHAYA,151,19,50,7,2,43,29,1,58,2,0,56,0,0,0,151,52,1,24,2,72
La Paz,Pacajes,Caquiaviri,JIRAPI BAJO,57,0,0,0,3,50,4,0,8,0,0,8,0,0,0,57,0,0,2,0,55
La Paz,Pacajes,Caquiaviri,JIRAPI CHICO,12,0,0,0,0,0,12,0,12,0,0,10,0,2,0,12,0,0,0,0,12
La Paz,Pacajes,Caquiaviri,VILLA ANTA ZONA BAJA,26,0,0,0,2,19,5,0,9,0,0,9,0,0,0,26,0,0,1,0,25
La Paz,Pacajes,Caquiaviri,ANTA ZONA CENTRO A,22,0,0,0,1,18,3,0,0,0,0,0,0,0,0,22,0,0,0,0,22
La Paz,Pacajes,Caquiaviri,VILLA ANTA,81,8,17,0,4,50,2,0,23,0,1,22,0,0,0,81,5,0,1,0,75
La Paz,Pacajes,Caquiaviri,VILLA ANTA,51,0,0,0,7,20,24,0,11,0,0,11,0,0,0,51,2,0,0,0,49
La Paz,Pacajes,Caquiaviri,JANKHO CALLANI,12,12,0,0,0,0,0,0,1,0,0,1,0,0,0,12,10,0,0,0,2
La Paz,Pacajes,Caquiaviri,CHUCANAQUI,57,0,0,0,11,17,29,0,12,0,0,12,0,0,0,57,16,0,0,0,41
La Paz,Pacajes,Caquiaviri,VILLA ANTA ZONA ALTA 1,28,0,1,0,2,24,1,0,8,0,0,8,0,0,0,28,2,0,0,0,26
La Paz,Pacajes,Caquiaviri,MACHACAMARCA,31,0,0,0,12,17,2,0,18,0,0,18,0,0,0,31,0,7,0,0,24
La Paz,Pacajes,Caquiaviri,TANCA TANCA CHALLUYO,14,0,0,0,7,5,2,0,12,0,0,12,0,0,0,14,0,0,1,3,10
La Paz,Pacajes,Caquiaviri,CHOCOROSI,63,28,3,0,13,7,12,0,41,0,0,41,0,0,0,63,25,0,1,0,37
La Paz,Pacajes,Caquiaviri,TIVIÑOSO,23,0,0,0,2,3,18,0,8,0,0,8,0,0,0,23,1,0,1,0,21
La Paz,Pacajes,Caquiaviri,GUANCO ALTA CALAPAILLO,89,0,1,0,29,31,21,7,21,0,0,21,0,0,0,89,1,0,1,0,87
La Paz,Pacajes,Caquiaviri,CHALULLO,25,0,0,0,20,4,1,0,20,0,0,20,0,0,0,25,0,1,4,7,13
La Paz,Pacajes,Caquiaviri,ANTAQUIRA,120,101,13,0,0,0,6,0,11,0,0,11,0,0,0,120,64,0,0,0,56
La Paz,Pacajes,Caquiaviri,MILLUNI,57,0,2,0,30,11,11,3,22,0,0,22,0,0,0,57,0,1,1,2,53
La Paz,Pacajes,Caquiaviri,MILLUNI LLAULLINCA,50,0,0,0,1,22,26,1,28,0,0,28,0,0,0,50,0,0,6,0,44
La Paz,Pacajes,Caquiaviri,PUJSANI,96,0,1,0,0,92,3,0,7,0,1,5,0,1,0,96,1,0,1,0,94
La Paz,Pacajes,Caquiaviri,LAURA LLOKO LLOKO,107,0,0,0,3,101,3,0,20,0,0,20,0,0,0,107,3,0,3,0,101
La Paz,Pacajes,Caquiaviri,AJNOCOLLO,37,15,4,0,1,16,1,0,9,0,0,9,0,0,0,37,5,0,2,0,30
La Paz,Pacajes,Caquiaviri,HUACUYO,12,7,2,0,0,3,0,0,9,0,0,9,0,0,0,12,10,0,0,0,2
La Paz,Pacajes,Caquiaviri,JISKA TINKACHI,14,0,14,0,0,0,0,0,10,0,0,10,0,0,0,14,9,0,0,0,5
La Paz,Pacajes,Caquiaviri,AYLLU CENTRAL TINKACHI,18,9,8,0,0,1,0,0,16,0,0,16,0,0,0,18,17,0,0,0,1
La Paz,Pacajes,Calacoto,CALACOTO,133,40,46,0,8,33,4,2,9,0,0,8,1,0,0,133,87,0,0,2,44
La Paz,Pacajes,Calacoto,ROMERO PAMPA,25,0,0,0,0,12,13,0,1,0,0,1,0,0,0,25,18,0,0,0,7
La Paz,Pacajes,Calacoto,WILLA COLLO,12,0,0,0,0,2,10,0,1,0,0,1,0,0,0,12,9,0,0,0,3
La Paz,Pacajes,Calacoto,PASANCUTA,21,0,0,0,3,4,14,0,0,0,0,0,0,0,0,21,21,0,0,0,0
La Paz,Pacajes,Calacoto,CHALLAWILLQUI,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1
La Paz,Pacajes,Calacoto,COPACATI,95,12,4,0,2,26,49,2,25,0,0,25,0,0,0,95,1,0,12,16,66
La Paz,Pacajes,Calacoto,SORA LUPIRANA,34,3,27,0,0,4,0,0,18,0,0,18,0,0,0,34,23,0,0,0,11
La Paz,Pacajes,Calacoto,NINOCA CHICO,94,0,0,0,37,28,29,0,45,0,1,44,0,0,0,94,12,0,12,8,62
La Paz,Pacajes,Calacoto,JUNUTA CONDOROCA,341,17,22,1,38,178,79,6,113,0,0,110,0,3,0,341,42,0,18,1,280
La Paz,Pacajes,Calacoto,CALAHUANCANI,17,0,0,0,2,15,0,0,4,0,0,4,0,0,0,17,0,0,10,1,6
La Paz,Pacajes,Calacoto,SORA,145,0,0,0,14,56,59,16,9,0,0,8,0,1,0,145,37,0,9,0,99
La Paz,Pacajes,Calacoto,TICAPAMPA,54,0,1,0,1,29,23,0,11,0,0,11,0,0,0,54,0,1,4,0,49
La Paz,Pacajes,Calacoto,TOTORPATA,15,0,0,0,0,9,6,0,0,0,0,0,0,0,0,15,0,0,0,0,15
La Paz,Pacajes,Calacoto,TOTORANI,12,0,0,0,0,0,12,0,1,0,0,1,0,0,0,12,4,0,1,1,6
La Paz,Pacajes,Calacoto,WICHUCOLLO,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,5
La Paz,Pacajes,Calacoto,VILLA BELEN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
La Paz,Pacajes,Calacoto,TACAGUA,193,1,7,0,24,101,53,7,33,0,0,33,0,0,0,193,4,0,3,6,180
La Paz,Pacajes,Calacoto,TANAPACA,280,5,6,0,37,79,151,2,117,0,3,114,0,0,0,280,11,0,11,3,255
La Paz,Pacajes,Calacoto,TACAGUA YUNGUYO,27,0,0,0,0,23,3,1,11,0,0,11,0,0,0,27,2,0,1,13,11
La Paz,Pacajes,Calacoto,ULLOMA,157,59,55,0,3,27,11,2,93,1,1,90,0,1,0,157,93,0,0,2,62
La Paz,Pacajes,Calacoto,LAGUNA BLANCA,83,1,0,0,6,37,39,0,62,0,0,62,0,0,0,83,0,0,0,0,83
La Paz,Pacajes,Calacoto,COLLANA B,57,13,3,0,5,25,11,0,30,0,1,29,0,0,0,57,0,1,15,1,40
La Paz,Pacajes,Calacoto,PAHAZA,346,97,14,0,31,109,94,1,141,2,5,132,0,2,0,346,93,2,19,54,178
La Paz,Pacajes,Calacoto,HUALLATOCO,20,0,0,0,0,0,20,0,20,0,0,20,0,0,0,20,0,0,2,0,18
La Paz,Pacajes,Calacoto,SIQUI,293,20,7,0,12,146,74,34,152,0,0,148,0,3,1,293,14,0,31,20,228
La Paz,Pacajes,Calacoto,CHACOLLA,252,0,0,0,19,161,70,2,104,0,2,98,0,3,1,252,0,0,8,2,242
La Paz,Pacajes,Calacoto,TUPALTUPA,27,0,0,0,0,20,3,4,1,0,0,1,0,0,0,27,0,0,0,0,27
La Paz,Pacajes,Calacoto,COLLANA A,203,1,30,0,13,89,66,4,55,0,0,52,0,3,0,203,38,0,16,25,124
La Paz,Pacajes,Calacoto,COLLANA BAJA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
La Paz,Pacajes,Calacoto,VILLA EXALTACION,14,0,0,0,2,5,7,0,1,0,0,1,0,0,0,14,0,0,1,3,10
La Paz,Pacajes,Calacoto,JAMACHUMA,13,0,0,0,1,4,8,0,1,0,0,1,0,0,0,13,0,0,7,0,6
La Paz,Pacajes,Calacoto,VILLA REMEDIOS,26,0,0,0,11,8,7,0,3,0,0,3,0,0,0,26,0,0,5,5,16
La Paz,Pacajes,Calacoto,VILLA BELEN,10,0,0,0,0,0,10,0,8,0,0,8,0,0,0,10,10,0,0,0,0
La Paz,Pacajes,Calacoto,VILLA PATA,10,0,1,0,0,4,5,0,1,0,0,1,0,0,0,10,8,0,0,0,2
La Paz,Pacajes,Calacoto,MAX TOLEDO,16,0,0,0,0,1,15,0,8,1,1,5,0,0,1,16,15,0,0,0,1
La Paz,Pacajes,Calacoto,TARACOLLO CONDORACA,310,46,32,0,14,177,38,3,81,2,0,69,0,10,0,310,87,6,7,0,210
La Paz,Pacajes,Calacoto,PICHACA,181,1,0,0,19,101,53,7,129,0,1,116,0,11,1,181,3,1,2,2,173
La Paz,Pacajes,Calacoto,CHUÑAVI,7,0,0,0,1,1,5,0,4,0,0,4,0,0,0,7,0,0,0,0,7
La Paz,Pacajes,Comanche,BERENGUELA,23,16,0,0,1,4,2,0,1,0,0,1,0,0,0,23,3,0,1,1,18
La Paz,Pacajes,Comanche,HUAKALLAYA,85,61,5,0,8,5,6,0,21,0,1,20,0,0,0,85,14,0,2,0,69
La Paz,Pacajes,Comanche,COMANCHE CHICO,35,31,0,0,0,4,0,0,0,0,0,0,0,0,0,35,2,0,8,0,25
La Paz,Pacajes,Comanche,KELLA KELLA ALTA,97,1,13,0,25,28,25,5,26,0,0,26,0,0,0,97,18,0,8,1,70
La Paz,Pacajes,Comanche,SAN PABLO DE NINA MARKA,24,4,5,1,1,0,12,1,5,0,0,5,0,0,0,24,9,0,0,0,15
La Paz,Pacajes,Comanche,VISCACHANI,21,12,0,0,0,9,0,0,5,0,0,5,0,0,0,21,15,0,0,0,6
La Paz,Pacajes,Comanche,CALA PAILLU,23,0,0,0,2,11,9,1,1,0,0,1,0,0,0,23,0,0,0,0,23
La Paz,Pacajes,Comanche,BOTIJLACA,48,42,0,0,2,0,4,0,7,0,3,4,0,0,0,48,24,0,0,0,24
La Paz,Pacajes,Comanche,PALCOMA CENTRO,44,0,0,0,0,28,16,0,3,0,0,3,0,0,0,44,6,0,0,22,16
La Paz,Pacajes,Comanche,PARCO,25,11,0,0,6,4,4,0,10,0,0,10,0,0,0,25,0,0,0,0,25
La Paz,Pacajes,Comanche,TULI CHICO,24,2,0,0,8,11,3,0,4,0,0,4,0,0,0,24,3,0,1,0,20
La Paz,Pacajes,Comanche,COMANCHE,179,167,8,0,0,0,3,1,14,0,1,13,0,0,0,179,132,0,2,2,43
La Paz,Pacajes,Comanche,HUANACOLLO,26,15,0,0,2,8,1,0,2,0,2,0,0,0,0,26,4,4,0,0,18
La Paz,Pacajes,Comanche,PACOTA,25,18,0,0,2,5,0,0,11,0,0,11,0,0,0,25,13,0,0,0,12
La Paz,Pacajes,Comanche,PALCOMA ALTA,75,0,10,0,14,30,21,0,48,0,0,48,0,0,0,75,7,0,3,0,65
La Paz,Pacajes,Comanche,PORVENIR,29,15,1,0,1,4,8,0,11,0,0,11,0,0,0,29,18,0,0,0,11
La Paz,Pacajes,Comanche,CALLA ARRIBA TURRINI,11,0,0,0,6,3,2,0,3,0,0,3,0,0,0,11,0,0,0,0,11
La Paz,Pacajes,Comanche,JATUTA CALLA,13,2,6,0,0,0,5,0,4,0,0,4,0,0,0,13,8,0,0,0,5
La Paz,Pacajes,Comanche,GENERAL JOSE BALLIVIAN,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,3
La Paz,Pacajes,Comanche,CHACO ARRIBA,11,1,1,0,0,8,1,0,0,0,0,0,0,0,0,11,4,0,0,0,7
La Paz,Pacajes,Comanche,PALCOMA BAJA,40,4,0,0,6,20,10,0,5,0,1,4,0,0,0,40,14,0,1,0,25
La Paz,Pacajes,Comanche,COLLANA TIJI,20,12,0,0,0,0,8,0,0,0,0,0,0,0,0,20,12,0,0,0,8
La Paz,Pacajes,Comanche,ROSAS PATA MARKA TULI,32,0,20,0,7,5,0,0,5,0,0,5,0,0,0,32,15,0,1,0,16
La Paz,Pacajes,Comanche,HUALLATIRI,25,14,1,0,1,1,6,2,5,0,0,5,0,0,0,25,6,0,0,0,19
La Paz,Pacajes,Comanche,SALVIANI,38,26,7,0,0,5,0,0,14,0,0,14,0,0,0,38,4,0,3,0,31
La Paz,Pacajes,Comanche,VILLA EL CARMEN,45,9,0,0,4,23,9,0,10,0,0,10,0,0,0,45,5,0,5,0,35
La Paz,Pacajes,Comanche,ANTARANI,45,13,13,0,0,16,3,0,29,0,0,29,0,0,0,45,32,0,1,0,12
La Paz,Pacajes,Comanche,SUNIMURO,62,0,11,0,0,47,2,2,14,0,0,14,0,0,0,62,15,0,0,0,47
La Paz,Pacajes,Comanche,JALANTANI,94,62,7,0,4,18,3,0,27,0,0,27,0,0,0,94,51,0,0,0,43
La Paz,Pacajes,Comanche,CHIACATA,62,56,1,0,0,4,1,0,43,0,0,43,0,0,0,62,34,0,0,0,28
La Paz,Pacajes,Comanche,TOCOPILLA YO,19,6,11,0,0,0,2,0,2,0,0,2,0,0,0,19,5,0,0,0,14
La Paz,Pacajes,Charaña,CHARAÑA,602,247,129,0,42,135,44,5,134,0,13,120,1,0,0,602,347,1,17,1,236
La Paz,Pacajes,Charaña,TARACOLLO CONDOROCA,118,27,0,0,0,58,33,0,22,0,0,22,0,0,0,118,0,0,4,47,67
La Paz,Pacajes,Charaña,COPACATI,50,3,1,0,3,16,24,3,9,0,0,9,0,0,0,50,0,0,7,0,43
La Paz,Pacajes,Charaña,GENERAL PEREZ,3,0,0,0,1,1,1,0,1,0,0,1,0,0,0,3,0,0,1,0,2
La Paz,Pacajes,Charaña,PAHAZA,122,1,16,0,6,48,47,4,18,0,0,18,0,0,0,122,0,0,5,6,111
La Paz,Pacajes,Charaña,TARACOLLO CONDOROCA,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,7
La Paz,Pacajes,Charaña,ZONA CENTRO IÑOCA,21,0,0,0,9,7,3,2,11,1,0,10,0,0,0,21,1,0,2,0,18
La Paz,Pacajes,Charaña,ZONA KAPARUMIRI,47,11,5,0,3,11,17,0,9,0,0,9,0,0,0,47,0,0,7,0,40
La Paz,Pacajes,Charaña,ZONA ROSA PATA,52,0,0,0,4,41,7,0,5,0,0,5,0,0,0,52,0,0,14,1,37
La Paz,Pacajes,Charaña,PICAÑANI,22,0,0,0,0,21,1,0,0,0,0,0,0,0,0,22,0,0,0,0,22
La Paz,Pacajes,Charaña,SIKI,73,0,0,0,5,11,57,0,38,0,0,38,0,0,0,73,0,0,8,14,51
La Paz,Pacajes,Charaña,PASTO GRANDE,24,0,0,0,0,24,0,0,18,0,0,18,0,0,0,24,0,0,5,0,19
La Paz,Pacajes,Charaña,COBRE VILLA,18,0,0,0,2,5,11,0,7,0,0,7,0,0,0,18,0,0,0,0,18
La Paz,Pacajes,Waldo Ballivián,TAYPUMA CENTRO,230,13,5,0,49,112,36,15,33,0,1,26,1,2,3,230,126,1,1,0,102
La Paz,Pacajes,Waldo Ballivián,VILOCO,134,0,2,0,30,70,19,13,15,0,0,14,0,1,0,134,56,0,2,9,67
La Paz,Pacajes,Waldo Ballivián,POKE,184,2,1,0,81,95,5,0,41,0,3,37,0,1,0,184,133,0,0,3,48
La Paz,Pacajes,Waldo Ballivián,TUMARAPI,362,110,142,0,9,86,6,9,76,6,1,59,3,4,3,362,276,1,0,1,84
La Paz,Pacajes,Waldo Ballivián,VILLA VILUYO,123,4,2,0,33,68,10,6,9,0,0,5,0,4,0,123,57,0,3,5,58
La Paz,Pacajes,Waldo Ballivián,MALLKU ORIGINARIO TAYPUMA CENTRO,37,1,9,0,4,19,4,0,2,0,0,2,0,0,0,37,15,0,1,1,20
La Paz,Pacajes,Nazacara de Pacajes,NAZACARA,202,0,124,0,5,9,64,0,88,3,3,82,0,0,0,202,94,0,12,1,95
La Paz,Pacajes,Nazacara de Pacajes,MAPA CHICO,87,23,14,0,14,7,29,0,42,1,1,40,0,0,0,87,14,0,1,0,72
La Paz,Pacajes,Callapa,CONDO DE LA BANDA,234,0,2,0,31,146,54,1,22,0,0,22,0,0,0,234,18,0,1,0,215
La Paz,Pacajes,Callapa,ILATA GRANDE,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,7
La Paz,Pacajes,Callapa,GUANA CHICO,134,0,0,0,20,97,10,7,7,0,0,7,0,0,0,134,19,0,1,1,113
La Paz,Pacajes,Callapa,CHUCA,153,0,0,0,3,102,45,3,5,1,0,4,0,0,0,153,16,0,0,0,137
La Paz,Pacajes,Callapa,CONDO,301,32,14,0,28,106,117,4,54,0,0,52,1,1,0,301,32,1,3,1,264
La Paz,Pacajes,Callapa,GUANA GRANDE,478,3,2,0,152,187,126,8,89,0,2,86,0,1,0,478,28,0,22,1,427
La Paz,Pacajes,Callapa,CALLAPA,8,0,0,0,0,8,0,0,3,0,0,3,0,0,0,8,0,0,1,0,7
La Paz,Pacajes,Callapa,IMAÑUTA,48,0,0,0,1,46,1,0,0,0,0,0,0,0,0,48,18,0,0,0,30
La Paz,Pacajes,Callapa,SANTIAGO DE CALLAPA,135,7,1,0,13,98,16,0,22,0,2,20,0,0,0,135,78,0,1,0,56
La Paz,Pacajes,Callapa,YARIBAY,195,2,5,0,24,113,47,4,19,0,0,19,0,0,0,195,37,0,1,2,155
La Paz,Pacajes,Callapa,VILLA MERCEDES,36,0,0,0,0,2,34,0,1,0,1,0,0,0,0,36,0,0,1,0,35
La Paz,Pacajes,Callapa,CALTECA,97,0,0,0,8,75,14,0,3,0,0,3,0,0,0,97,1,0,0,0,96
La Paz,Pacajes,Callapa,MARCOMA,48,0,0,0,8,25,15,0,4,0,1,3,0,0,0,48,37,0,0,0,11
