departamento,Provincia,Municipio,ciudad_comunidad,techo_teja
Potosi,Charcas,Toro Toro,CLA CALA,0
Potosi,Charcas,Toro Toro,SAN PEDRO DE BUENA VISTA,0
Potosi,Charcas,Toro Toro,LLALLAGUANI,0
Potosi,Charcas,Toro Toro,OVEJERIA,0
Potosi,Charcas,Toro Toro,PATA RANCHO,2
Potosi,Charcas,Toro Toro,QARA PAMPA,2
Potosi,Charcas,Toro Toro,VAQUERIA,2
Potosi,Charcas,Toro Toro,YAMBATA,5
Potosi,Charcas,Toro Toro,YUNGUMA,0
Potosi,Charcas,Toro Toro,AÑAHUANI,11
Potosi,Charcas,Toro Toro,PALLA PALLA,2
Potosi,Charcas,Toro Toro,PAYCHATAS -PALLA PALLA,0
Potosi,Charcas,Toro Toro,TIPA KASA,7
Potosi,Charcas,Toro Toro,ALCANI,0
Potosi,Charcas,Toro Toro,SACA VILLQUE -SUB POCOSUCO,0
Potosi,Charcas,Toro Toro,CAÑADA,1
Potosi,Charcas,Toro Toro,PAMPAJASI,12
Potosi,Charcas,Toro Toro,PUCARA,4
Potosi,Charcas,Toro Toro,PUNTA AGUDA,1
Potosi,Charcas,Toro Toro,QUIOMA,15
Potosi,Charcas,Toro Toro,TACONI,1
Potosi,Charcas,Toro Toro,WAYRA CKASA,2
Potosi,Charcas,Toro Toro,YUNGUILLAS,0
Potosi,Charcas,Toro Toro,CUSI CUSI,25
Potosi,Charcas,Toro Toro,RANCHO PAMPA,8
Potosi,Charcas,Toro Toro,JULO GRANDE,11
Potosi,Charcas,Toro Toro,KEWAYLLANI,12
Potosi,Charcas,Toro Toro,LAGUNA,0
Potosi,Charcas,Toro Toro,SUCUSUMA,21
Potosi,Charcas,Toro Toro,VIÑA PAMPA,1
Potosi,Charcas,Toro Toro,CALAHUTA,6
Potosi,Charcas,Toro Toro,CHULLPA LOMA,0
Potosi,Charcas,Toro Toro,HUERTA,15
Potosi,Charcas,Toro Toro,INCA CORAL,0
Potosi,Charcas,Toro Toro,JULO CHICO,12
Potosi,Charcas,Toro Toro,AGUAS CALIENTES,2
Potosi,Charcas,Toro Toro,ARAFANI,0
Potosi,Charcas,Toro Toro,ESTRELLA KASA -SUB TAMBO KASA,1
Potosi,Charcas,Toro Toro,HABAS KASA -SUB TAMBO KASA,0
Potosi,Charcas,Toro Toro,LUPE LUPE,0
Potosi,Charcas,Toro Toro,QUIRUSILLANI,0
Potosi,Charcas,Toro Toro,PIRHUATA,0
Potosi,Charcas,Toro Toro,CHANGARANI,0
Potosi,Charcas,Toro Toro,MOJON CKASA,0
Potosi,Charcas,Toro Toro,TAMBO KASA,0
Potosi,Charcas,Toro Toro,VISCACHANI,0
Potosi,Charcas,Toro Toro,AÑAHUANI,0
Potosi,Nor Chichas,Cotagaita,ASCAPA,2
Potosi,Nor Chichas,Cotagaita,CHEQUE,0
Potosi,Nor Chichas,Cotagaita,QUECHISLA,0
Potosi,Nor Chichas,Cotagaita,COTAGAITILLA,2
Potosi,Nor Chichas,Cotagaita,FALSURI,0
Potosi,Nor Chichas,Cotagaita,COTAGAITA,85
Potosi,Nor Chichas,Cotagaita,CIENEGA,1
Potosi,Nor Chichas,Cotagaita,CAMPO GRANDE,0
Potosi,Nor Chichas,Cotagaita,CHURQUI PAMPA,0
Potosi,Nor Chichas,Cotagaita,ESCORQUE,0
Potosi,Nor Chichas,Cotagaita,IRICSINA,4
Potosi,Nor Chichas,Cotagaita,LIMETA,0
Potosi,Nor Chichas,Cotagaita,LLAJTA CHIMPA,7
Potosi,Nor Chichas,Cotagaita,LUCHUMA,1
Potosi,Nor Chichas,Cotagaita,LURY,0
Potosi,Nor Chichas,Cotagaita,MOLLE KAHUA,5
Potosi,Nor Chichas,Cotagaita,PALCA LILI,2
Potosi,Nor Chichas,Cotagaita,PERAS PAMPA,0
Potosi,Nor Chichas,Cotagaita,PUNTO SUELO,0
Potosi,Nor Chichas,Cotagaita,TABLAYA PALCA,0
Potosi,Nor Chichas,Cotagaita,TOTORA I,2
Potosi,Nor Chichas,Cotagaita,TULTI,0
Potosi,Nor Chichas,Cotagaita,VICCHOCA,1
Potosi,Nor Chichas,Cotagaita,PERKA HUASI,0
Potosi,Nor Chichas,Cotagaita,ÑESQUERI,0
Potosi,Nor Chichas,Cotagaita,CAYTI,0
Potosi,Nor Chichas,Cotagaita,CHOLCAPA,0
Potosi,Nor Chichas,Cotagaita,CKARA CKARA SUR,0
Potosi,Nor Chichas,Cotagaita,THAPI BAJO,0
Potosi,Nor Chichas,Cotagaita,TRES CRUCES,0
Potosi,Nor Chichas,Cotagaita,CHALLA UNO,0
Potosi,Nor Chichas,Cotagaita,RIO ABAJO,0
Potosi,Nor Chichas,Cotagaita,TOCLA RANCHO,1
Potosi,Nor Chichas,Cotagaita,RIBERALTA,0
Potosi,Nor Chichas,Cotagaita,TAMBO HUAYCO,0
Potosi,Nor Chichas,Cotagaita,VICHACLA,0
Potosi,Nor Chichas,Cotagaita,ESCARA,1
Potosi,Nor Chichas,Cotagaita,SIVINGANI,0
Potosi,Nor Chichas,Cotagaita,URITO,0
Potosi,Nor Chichas,Cotagaita,CHEQUELTE,0
Potosi,Nor Chichas,Cotagaita,TUMUSLA,6
Potosi,Nor Chichas,Cotagaita,PARITANA,0
Potosi,Nor Chichas,Cotagaita,COLLPA UNO,0
Potosi,Nor Chichas,Cotagaita,CALILA,4
Potosi,Nor Chichas,Cotagaita,CHECOCHI,0
Potosi,Nor Chichas,Cotagaita,GARABISA,0
Potosi,Nor Chichas,Cotagaita,JATUN JARA,0
Potosi,Nor Chichas,Cotagaita,JORJOCHI,4
Potosi,Nor Chichas,Cotagaita,LECOSCOCHI,0
Potosi,Nor Chichas,Cotagaita,SAN JORGE,0
Potosi,Nor Chichas,Cotagaita,SAROPALCA,6
Potosi,Nor Chichas,Cotagaita,SAUCI PALCA,0
Potosi,Nor Chichas,Cotagaita,TORCOCHI CHICO,0
Potosi,Nor Chichas,Cotagaita,TORCOCHI GRANDE,0
Potosi,Nor Chichas,Cotagaita,UTAMPALCA,0
Potosi,Nor Chichas,Cotagaita,WITAHUI,0
Potosi,Nor Chichas,Cotagaita,KETACOCHI,4
Potosi,Nor Chichas,Cotagaita,LINCHA,0
Potosi,Nor Chichas,Cotagaita,JUPICHAQUE,0
Potosi,Nor Chichas,Cotagaita,PIRQUI,0
Potosi,Nor Chichas,Cotagaita,UTARAMA,0
Potosi,Nor Chichas,Cotagaita,CHILEJLA,0
Potosi,Nor Chichas,Cotagaita,URUPALCA,0
Potosi,Nor Chichas,Cotagaita,WISLLA,1
Potosi,Nor Chichas,Cotagaita,VILACAWA,0
Potosi,Nor Chichas,Cotagaita,CKARA CKARA SUR,1
Potosi,Nor Chichas,Cotagaita,CKARA CKARA,0
Potosi,Nor Chichas,Cotagaita,SANAGATI,0
Potosi,Nor Chichas,Cotagaita,TOROPALCA,4
Potosi,Nor Chichas,Cotagaita,TACMARI,0
Potosi,Nor Chichas,Cotagaita,LAURA CHICA,0
Potosi,Nor Chichas,Cotagaita,PASTO WAYCO,0
Potosi,Nor Chichas,Cotagaita,LA CARRETA,0
Potosi,Nor Chichas,Cotagaita,MOLINO,0
Potosi,Nor Chichas,Cotagaita,PAMPA GRANDE,2
Potosi,Nor Chichas,Cotagaita,CERRO COLORADO,0
Potosi,Nor Chichas,Cotagaita,PAMPA GRANDE,0
Potosi,Nor Chichas,Cotagaita,CRUZ PAMPA,0
Potosi,Nor Chichas,Cotagaita,CORNACA,2
Potosi,Nor Chichas,Cotagaita,LA FALDA,0
Potosi,Nor Chichas,Cotagaita,QUIRVE,1
Potosi,Nor Chichas,Cotagaita,RANCHO LA CARRETA,2
Potosi,Nor Chichas,Cotagaita,LA CARRETA,0
Potosi,Nor Chichas,Cotagaita,CHUI CHUI,0
Potosi,Nor Chichas,Cotagaita,MORMORQUE,0
Potosi,Nor Chichas,Cotagaita,RINCON GRANDE,0
Potosi,Nor Chichas,Cotagaita,CALUYO,0
Potosi,Nor Chichas,Cotagaita,CAYTOLA,0
Potosi,Nor Chichas,Cotagaita,COLCA,1
Potosi,Nor Chichas,Cotagaita,CHAHUIZA,0
Potosi,Nor Chichas,Cotagaita,CURSANI,0
Potosi,Nor Chichas,Cotagaita,MOCKO PATA,0
Potosi,Nor Chichas,Cotagaita,PICHECLA,0
Potosi,Nor Chichas,Cotagaita,SAN LUIS,0
Potosi,Nor Chichas,Cotagaita,TACALA,0
Potosi,Nor Chichas,Cotagaita,TASNA BUEN RETIRO,1
Potosi,Nor Chichas,Cotagaita,KALASAYA,0
Potosi,Nor Chichas,Cotagaita,CHICORQUE,0
Potosi,Nor Chichas,Cotagaita,TASNA ROSARIO,34
Potosi,Nor Chichas,Cotagaita,SAN ANTONIO,0
Potosi,Nor Chichas,Cotagaita,PAMPA GRANDE,1
Potosi,Nor Chichas,Cotagaita,TAZNA PALCA,0
Potosi,Nor Chichas,Cotagaita,CHICORQUE,1
Potosi,Nor Chichas,Cotagaita,SAGRARIO,41
Potosi,Nor Chichas,Cotagaita,LAYTAPI,0
Potosi,Nor Chichas,Cotagaita,QUINCHAMALI,0
Potosi,Nor Chichas,Cotagaita,YAPANI,0
Potosi,Nor Chichas,Cotagaita,KALAPARQUE,0
Potosi,Nor Chichas,Cotagaita,MIRADERO,0
Potosi,Nor Chichas,Cotagaita,VILLA PILACOTA,0
Potosi,Nor Chichas,Cotagaita,RAMADAS,33
Potosi,Nor Chichas,Cotagaita,CAMPANANI,0
Potosi,Nor Chichas,Cotagaita,LA TRANCA,0
Potosi,Nor Chichas,Cotagaita,VILLA CONCEPCION,6
Potosi,Nor Chichas,Cotagaita,PEÑA BLANCA,0
Potosi,Nor Chichas,Cotagaita,CHATI,0
Potosi,Nor Chichas,Cotagaita,CAMPANANI,0
Potosi,Nor Chichas,Cotagaita,LAKAHUASI,0
Potosi,Nor Chichas,Cotagaita,PAMPA GRANDE,0
Potosi,Nor Chichas,Cotagaita,PUQUILIA,0
Potosi,Nor Chichas,Cotagaita,KELLAJA,0
Potosi,Nor Chichas,Cotagaita,TABLAYA CHICA,0
Potosi,Nor Chichas,Cotagaita,COLLPA UNO,1
Potosi,Nor Chichas,Cotagaita,MANZANAL,0
Potosi,Nor Chichas,Cotagaita,CORNACA,0
Potosi,Nor Chichas,Cotagaita,ASCANTY,0
Potosi,Nor Chichas,Cotagaita,TARIJA PAMPA,0
Potosi,Nor Chichas,Cotagaita,CAZON,0
Potosi,Nor Chichas,Cotagaita,CHURO,0
Potosi,Nor Chichas,Vitichi,AYOMA BAJA,32
Potosi,Nor Chichas,Vitichi,BUENA VISTA,1
Potosi,Nor Chichas,Vitichi,CKAJMIRI,0
Potosi,Nor Chichas,Vitichi,CKASAC CHAJRA,0
Potosi,Nor Chichas,Vitichi,AYOMA ALTA,3
Potosi,Nor Chichas,Vitichi,FALSURI,0
Potosi,Nor Chichas,Vitichi,PECLA BAJA,0
Potosi,Nor Chichas,Vitichi,MOLLE GRANDE,0
Potosi,Nor Chichas,Vitichi,PALCA DE FLORES,2
Potosi,Nor Chichas,Vitichi,SAN ANTONIO,0
Potosi,Nor Chichas,Vitichi,TOQUENZA,0
Potosi,Nor Chichas,Vitichi,TOQUENZA BAJA,0
Potosi,Nor Chichas,Vitichi,SIVINGANI,0
Potosi,Nor Chichas,Vitichi,TARCAJSI,2
Potosi,Nor Chichas,Vitichi,VITICHI,34
Potosi,Nor Chichas,Vitichi,CHALAVI POROMA,0
Potosi,Nor Chichas,Vitichi,URITO,0
Potosi,Nor Chichas,Vitichi,AZUL COCHA,0
Potosi,Nor Chichas,Vitichi,CHAPICOLLO,0
Potosi,Nor Chichas,Vitichi,CIENEGA AGUAS CALIENTES,0
Potosi,Nor Chichas,Vitichi,COLLPA PAMPA,0
Potosi,Nor Chichas,Vitichi,MALDONADO,0
Potosi,Nor Chichas,Vitichi,PECLA ALTA,0
Potosi,Nor Chichas,Vitichi,RANCHO PASTO HUAYCO,0
Potosi,Nor Chichas,Vitichi,SAN ANTONIO BAJO,0
Potosi,Nor Chichas,Vitichi,SOTO RANCHO,0
Potosi,Nor Chichas,Vitichi,TAMBALILLA,0
Potosi,Nor Chichas,Vitichi,YAWISLA,0
Potosi,Nor Chichas,Vitichi,AGUA DE CASTILLA,0
Potosi,Nor Chichas,Vitichi,CALVI,2
Potosi,Nor Chichas,Vitichi,CALCHA,6
Potosi,Nor Chichas,Vitichi,CHALAVI,0
Potosi,Nor Chichas,Vitichi,CHINCHOLA,0
Potosi,Nor Chichas,Vitichi,VILLA PACHECO,0
Potosi,Nor Chichas,Vitichi,LAURA CHICA,0
Potosi,Nor Chichas,Vitichi,KEHUACA GRANDE,0
Potosi,Nor Chichas,Vitichi,LIRUYUC,0
Potosi,Nor Chichas,Vitichi,YURAC CANCHA,0
Potosi,Nor Chichas,Vitichi,TOQUENZA,0
Potosi,Nor Chichas,Vitichi,TOQUENZA BAJA,0
Potosi,Nor Chichas,Vitichi,VITICHI,0
Potosi,Nor Chichas,Vitichi,CHALAVI POROMA,0
Potosi,Nor Chichas,Vitichi,POROMA GRANDE,0
Potosi,Nor Chichas,Vitichi,LAURA GRANDE,0
Potosi,Nor Chichas,Vitichi,KEHUACA CHICA,1
Potosi,Nor Chichas,Vitichi,ORKHOLA,2
Potosi,Nor Chichas,Vitichi,PECKA,1
Potosi,Nor Chichas,Vitichi,PECKAJSI,1
Potosi,Nor Chichas,Vitichi,QUIQUILA,3
Potosi,Nor Chichas,Vitichi,TUJPACHA,0
Potosi,Nor Chichas,Vitichi,TOTOCA,0
Potosi,Nor Chichas,Vitichi,PUCA PAMPA,0
Potosi,Nor Chichas,Vitichi,ARA,0
Potosi,Nor Chichas,Vitichi,ESTUMILLA,4
Potosi,Nor Chichas,Vitichi,CHOSCO,0
Potosi,Nor Chichas,Vitichi,TURUYUC,0
Potosi,Nor Chichas,Vitichi,VASQUEZ,0
Potosi,Nor Chichas,Vitichi,VITICHI,5
Potosi,Nor Chichas,Vitichi,ARIPALCA,9
Potosi,Nor Chichas,Vitichi,YULO,2
Potosi,Nor Chichas,Vitichi,KEHUACA GRANDE,0
Potosi,Nor Chichas,Vitichi,AMPA AMPA,0
Potosi,Nor Chichas,Vitichi,CAISILLA,0
Potosi,Nor Chichas,Vitichi,TUSQUIÑA,11
Potosi,Nor Chichas,Vitichi,SURMAJCHI,0
Potosi,Nor Chichas,Vitichi,VILLA PACHECO,1
Potosi,Nor Chichas,Vitichi,YAWISLA,38
Potosi,Nor Chichas,Vitichi,ÑOQUEJZA,0
Potosi,Nor Chichas,Vitichi,GELCHI,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,CACHARI,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHARCA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,ALTA TICANOMA I,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,ALTA TICANOMA II,4
Potosi,Alonso de Ibáñez,Villa de Sacaca,ANDAMARCA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,AYURI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CALLPUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CAYARA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TAYARA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHAQUEQUINA,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHUNGARA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KHULUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANCKO JANCKO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,ITURATA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANKOAQUE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANTA PALCA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KATARI MARCA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KEA KEA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,MALLCUKOTA,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,RIO MILLUNI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CALLPA CALLPA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SACANI CHICO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TOCO ARKE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TAIPILOMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TARAÑA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TARWACHAPI,7
Potosi,Alonso de Ibáñez,Villa de Sacaca,TOJOTA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TOTOROKO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HUALLQUERI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SACACA,22
Potosi,Alonso de Ibáñez,Villa de Sacaca,COCHIPAMPA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,QOLLPANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,MALLCUCHAPI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,MIROKAWA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HUARAYA,5
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANTA KINRAY,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JIRAPATA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HUMACHIWIRI,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,SAKANI ALTO LEQUE,7
Potosi,Alonso de Ibáñez,Villa de Sacaca,VITORA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,VILA PAMPA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,ACOMARCA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,ACOYO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,ARKE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHIKIRUYO,6
Potosi,Alonso de Ibáñez,Villa de Sacaca,KACHUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CALAPAQUERI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CAMACHAQUI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CAMANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CANI MAYU,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,CARCOMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CASI CASI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHACOMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHALLAQASA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHALLUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHALVIRI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHARCA MIKANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHAYAKEÑA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHECA CHATA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHIATACA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHILLCANI,7
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHIVIRITA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHULLPANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHURUTA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHUSLLUNKERI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CKOCHINI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CONDOR SAMAÑA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CULLUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,FUNDICION,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,FUNDICION ALTA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HICHUTANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HUAYNACOTA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HUMANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JACHUYO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANKARACHI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANCKO CHULLPA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANCKO VILLQUE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANCKO CRUZ,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANKO APACHETA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JANQUYU,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JARUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JAYU JAYU,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JISTANAMI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JACURI KAWA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KARANCANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KAYRUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KEKESANA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KHARI KHARI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KISI VILLQUE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KUSILLUNI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,LAWA LAWA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,LAYTOJO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,LAYUPAMPA,4
Potosi,Alonso de Ibáñez,Villa de Sacaca,LEKE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,LEUKENE,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,LLAPA LLAPA,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,LUJO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CALAZAYA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KERUNKERU,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TICTUYO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,MOLINO HUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,FUNDICION BAJA,11
Potosi,Alonso de Ibáñez,Villa de Sacaca,VILACOTA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CAMATA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,LIPICHI CAYMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,PALCA TICANOMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,PICHACANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,PICHUYA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,QUEA QUEA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,QUENAJAHUA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,QUEÑUANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SAKANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SAPOCO,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,SEBASTIAN ARKE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SERKE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SILLU SILLU,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SUTUHUANA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TICANOMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TOJARI,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,TUNTANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,VENTILLA,3
Potosi,Alonso de Ibáñez,Villa de Sacaca,VERTUMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,VILA CKASA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,VILA VILA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,INGUYO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,WILAQUE,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,KJETIMUYO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TOTOROMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,JACHACOCHI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TICONA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,MAMANI MARKA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TOMOYO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,WACAMACHURU,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHAMACOMA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHUÑUNA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,LAQHATA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HUARI MARKA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,TUPIZA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,OVEJERIA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CANTUYO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,CAYASTIA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,HUMACHIVIRI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,MISICUNI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,PATAPATANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,VISCACHANI,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,COLLOMA,1
Potosi,Alonso de Ibáñez,Villa de Sacaca,CHIJMO,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,PATAPATA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,SACAPAMPA,0
Potosi,Alonso de Ibáñez,Villa de Sacaca,WILLACIRCA,0
Potosi,Alonso de Ibáñez,Caripuyo,CAMANI,0
Potosi,Alonso de Ibáñez,Caripuyo,VILAPAMPA,0
Potosi,Alonso de Ibáñez,Caripuyo,CARIPUYO,0
Potosi,Alonso de Ibáñez,Caripuyo,CHURIPARARA,0
Potosi,Alonso de Ibáñez,Caripuyo,AZURIRI,0
Potosi,Alonso de Ibáñez,Caripuyo,CAYA CAYANI,0
Potosi,Alonso de Ibáñez,Caripuyo,JAYOMA,0
Potosi,Alonso de Ibáñez,Caripuyo,PESQUENI,0
Potosi,Alonso de Ibáñez,Caripuyo,VILACASCA,0
Potosi,Alonso de Ibáñez,Caripuyo,COA COANI,0
Potosi,Alonso de Ibáñez,Caripuyo,HUANCHACA,0
Potosi,Alonso de Ibáñez,Caripuyo,LACAYA,0
Potosi,Alonso de Ibáñez,Caripuyo,MIKANI,0
Potosi,Alonso de Ibáñez,Caripuyo,TANGA TANGA,0
Potosi,Alonso de Ibáñez,Caripuyo,TANGANI,1
Potosi,Alonso de Ibáñez,Caripuyo,COTAÑA,0
Potosi,Alonso de Ibáñez,Caripuyo,HUANACARANI,0
Potosi,Alonso de Ibáñez,Caripuyo,CALATACAZA,0
Potosi,Alonso de Ibáñez,Caripuyo,CEROJA,0
Potosi,Alonso de Ibáñez,Caripuyo,CHIJMO,0
Potosi,Alonso de Ibáñez,Caripuyo,MOSCOMA,0
Potosi,Alonso de Ibáñez,Caripuyo,VISCACHANI,0
Potosi,Alonso de Ibáñez,Caripuyo,PAMPA GRANDE,0
Potosi,Alonso de Ibáñez,Caripuyo,CONCHAMARCA,0
Potosi,Alonso de Ibáñez,Caripuyo,HUANACO PAMPA,0
Potosi,Alonso de Ibáñez,Caripuyo,COLPACOCHI,0
Potosi,Alonso de Ibáñez,Caripuyo,IRU PHUTUNKU,0
Potosi,Alonso de Ibáñez,Caripuyo,CHAICURIRI,1
Potosi,Alonso de Ibáñez,Caripuyo,IRUNCIATA,0
Potosi,Alonso de Ibáñez,Caripuyo,CUCHU CHALLVIRI,0
