Departamento,Provincia,Municipio,Ciudad / Comunidad,pared_total,pared_ladrillo_cemento,pared_adobe_tapial,pared_tabique_quinche,pared_piedra,pared_madera,pared_canha_palma,pared_otro,techo_total,techo_calamina,techo_teja,techo_losa,techo_paja,techo_otro,piso_total,piso_tierra,piso_madera,piso_machimbre,piso_parquet,piso_ceramica,piso_cemento,piso_mosaico,piso_ladrillo,piso_otro
La Paz,Camacho,Puerto Acosta,PIÑANI,46,0,45,0,1,0,0,0,46,20,0,0,26,0,46,45,0,0,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,POCOCATA,138,0,94,0,43,1,0,0,138,116,1,0,21,0,138,125,4,0,0,0,9,0,0,0
La Paz,Camacho,Puerto Acosta,SUR POCARCATA,24,0,24,0,0,0,0,0,24,19,0,0,5,0,24,20,3,0,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,PUERTO ACOSTA,643,103,534,1,0,1,0,4,643,596,3,3,38,3,643,250,98,96,2,1,190,0,2,4
La Paz,Camacho,Puerto Acosta,QUILUMBLAYA,47,1,44,0,2,0,0,0,47,43,0,0,4,0,47,45,1,0,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,SAN JORGE VILLA CHACAQUI,38,0,36,0,2,0,0,0,38,34,1,0,3,0,38,32,3,0,0,0,3,0,0,0
La Paz,Camacho,Puerto Acosta,COTAPATA,33,1,31,0,1,0,0,0,33,28,0,0,5,0,33,29,2,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,UPATA,37,0,36,0,1,0,0,0,37,33,0,0,4,0,37,23,14,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,CHAPIA ACHULUNI,66,0,64,0,2,0,0,0,66,60,0,0,6,0,66,62,2,1,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,LLACHARAPI,57,0,48,0,9,0,0,0,57,47,0,0,10,0,57,54,0,0,0,0,3,0,0,0
La Paz,Camacho,Puerto Acosta,ACHUATA,86,2,78,0,6,0,0,0,86,81,0,0,5,0,86,76,8,2,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI CHIÑAYA B,29,0,29,0,0,0,0,0,29,16,0,0,13,0,29,29,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,PASUJA PAMPA,106,2,103,0,1,0,0,0,106,102,0,0,4,0,106,77,25,0,0,0,3,0,0,1
La Paz,Camacho,Puerto Acosta,JUPI COTAPATA,38,3,31,0,4,0,0,0,38,32,0,0,6,0,38,27,5,4,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,SALLACUCHO,131,4,126,1,0,0,0,0,131,80,0,0,51,0,131,115,0,1,0,1,12,0,0,2
La Paz,Camacho,Puerto Acosta,ALTO HUAYGUA,13,0,13,0,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,MACHACAMARCA,52,0,50,0,2,0,0,0,52,46,1,0,5,0,52,46,3,0,0,0,3,0,0,0
La Paz,Camacho,Puerto Acosta,TAGACHI,20,0,20,0,0,0,0,0,20,12,0,0,8,0,20,20,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,TAHATA,57,0,56,1,0,0,0,0,57,51,0,0,6,0,57,46,9,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,TAHUACUYO,44,1,36,0,7,0,0,0,44,24,0,0,20,0,44,40,0,0,0,0,4,0,0,0
La Paz,Camacho,Puerto Acosta,WILACOLLO,35,0,35,0,0,0,0,0,35,29,0,0,6,0,35,33,0,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,LLACHAPANI CURUJANI,7,0,5,0,2,0,0,0,7,6,0,0,1,0,7,6,1,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,PASUJA BELEN,58,4,53,0,1,0,0,0,58,54,0,0,4,0,58,45,6,0,0,0,7,0,0,0
La Paz,Camacho,Puerto Acosta,NORTE JANANSAYA,29,2,27,0,0,0,0,0,29,23,0,0,6,0,29,23,2,0,0,0,4,0,0,0
La Paz,Camacho,Puerto Acosta,MAJALAYA,50,1,48,0,1,0,0,0,50,48,0,0,2,0,50,41,1,1,0,0,7,0,0,0
La Paz,Camacho,Puerto Acosta,TOTORANI PRIMERO,109,0,102,0,7,0,0,0,109,20,0,0,89,0,109,109,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,UNAHUAYA,37,0,37,0,0,0,0,0,37,22,0,0,14,1,37,35,0,1,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,VIRUPAYA,54,16,38,0,0,0,0,0,54,53,1,0,0,0,54,41,1,1,0,0,11,0,0,0
La Paz,Camacho,Puerto Acosta,PASUJA ULLUMATA,14,0,14,0,0,0,0,0,14,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,UMANATA,6,0,5,0,1,0,0,0,6,5,0,0,1,0,6,6,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,ALTO CHIJINI,44,1,38,2,2,0,1,0,44,4,0,0,40,0,44,43,0,0,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,KELLAHUYO,98,1,96,0,1,0,0,0,98,52,0,0,45,1,98,96,0,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,MULLUMARCA,35,0,32,0,3,0,0,0,35,9,0,0,26,0,35,33,0,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,PURAPURANI,58,1,50,0,7,0,0,0,58,5,0,1,52,0,58,58,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,ANACO,50,0,50,0,0,0,0,0,50,47,0,0,3,0,50,43,2,1,0,0,4,0,0,0
La Paz,Camacho,Puerto Acosta,IQUIPUNI,78,10,66,0,2,0,0,0,78,68,0,0,10,0,78,55,13,7,0,0,3,0,0,0
La Paz,Camacho,Puerto Acosta,JUPPI CARAMURI,60,0,55,0,5,0,0,0,60,50,0,0,10,0,60,57,2,1,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,JUPI GRANDE,95,2,91,0,2,0,0,0,95,85,0,0,10,0,95,72,15,3,0,0,5,0,0,0
La Paz,Camacho,Puerto Acosta,JUPI TUMUYO,54,2,39,1,12,0,0,0,54,43,0,0,11,0,54,49,1,0,0,0,4,0,0,0
La Paz,Camacho,Puerto Acosta,KELLISA,19,3,13,0,3,0,0,0,19,15,0,0,4,0,19,13,4,1,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,PARAJACHI CENTRO,25,0,25,0,0,0,0,0,25,22,0,0,3,0,25,24,0,0,0,0,1,0,0,0
La Paz,Camacho,Puerto Acosta,PARAJACHI SEGUNDO,58,1,56,1,0,0,0,0,58,44,0,0,14,0,58,49,7,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,PARAJACHI PRIMERO,123,4,119,0,0,0,0,0,123,117,0,0,6,0,123,107,8,0,0,0,8,0,0,0
La Paz,Camacho,Puerto Acosta,PUSANI,44,1,43,0,0,0,0,0,44,43,0,0,1,0,44,39,2,0,0,0,3,0,0,0
La Paz,Camacho,Puerto Acosta,CALANGACHI GRANDE,62,2,58,0,2,0,0,0,62,53,0,0,9,0,62,41,17,0,0,0,4,0,0,0
La Paz,Camacho,Puerto Acosta,TANAVACAS,96,4,92,0,0,0,0,0,96,89,0,0,7,0,96,87,3,0,0,0,6,0,0,0
La Paz,Camacho,Puerto Acosta,VILLA FUTANI,25,2,21,0,2,0,0,0,25,23,0,0,2,0,25,23,0,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,VILLA PARAJACHI,48,1,47,0,0,0,0,0,48,41,0,0,7,0,48,39,3,1,0,0,5,0,0,0
La Paz,Camacho,Puerto Acosta,WIQUIQUISA,29,6,22,0,1,0,0,0,29,26,0,0,3,0,29,25,3,1,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,COAJACHI,57,0,57,0,0,0,0,0,57,48,0,0,9,0,57,45,5,1,0,0,6,0,0,0
La Paz,Camacho,Puerto Acosta,JUPI CALANGACHI,38,0,36,0,2,0,0,0,38,27,0,0,11,0,38,34,1,0,0,0,3,0,0,0
La Paz,Camacho,Puerto Acosta,CALANGANCHI CENTRO,44,3,41,0,0,0,0,0,44,42,0,0,1,1,44,32,9,0,0,0,3,0,0,0
La Paz,Camacho,Puerto Acosta,JUTIPAMPA,49,0,48,0,1,0,0,0,49,31,0,0,18,0,49,49,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,RIO CHILUNI,57,0,55,0,2,0,0,0,57,25,0,0,32,0,57,57,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI PUJRACA,50,1,49,0,0,0,0,0,50,26,0,0,24,0,50,48,0,0,0,0,2,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI CHIÑAYA,181,19,157,0,1,0,0,4,181,126,0,0,49,6,181,165,0,2,0,0,13,0,0,1
La Paz,Camacho,Puerto Acosta,TAYPI JANKHO UMA,170,1,167,0,2,0,0,0,170,118,0,0,52,0,170,170,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI CALLINZANI,55,0,52,0,3,0,0,0,55,34,0,0,21,0,55,55,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,ZONA CENTRO BELEN,54,0,54,0,0,0,0,0,54,19,0,0,35,0,54,54,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,ZONA JUTIPAMPA,44,0,44,0,0,0,0,0,44,29,0,0,15,0,44,43,0,1,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,ZONA RIO,56,0,56,0,0,0,0,0,56,48,0,0,8,0,56,56,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,SAN JUAN DE CANCANANI,34,0,34,0,0,0,0,0,34,20,0,0,14,0,34,34,0,0,0,0,0,0,0,0
La Paz,Camacho,Puerto Acosta,TAYPI LLIJI LLIJI,59,0,59,0,0,0,0,0,59,43,0,0,16,0,59,52,1,0,0,0,6,0,0,0
La Paz,Camacho,Puerto Acosta,SUB CANCANANI,30,0,30,0,0,0,0,0,30,22,0,0,8,0,30,30,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHILIUNI CACARAPI,50,0,47,1,0,0,2,0,50,40,0,0,10,0,50,50,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHIÑISCO CHICO,28,0,28,0,0,0,0,0,28,27,0,0,1,0,28,28,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHIÑISCO GRANDE,46,0,44,0,1,0,0,1,46,35,0,0,11,0,46,44,1,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,CHAGUAYA,70,0,70,0,0,0,0,0,70,65,0,0,5,0,70,69,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,AGIAL INGAS,37,1,36,0,0,0,0,0,37,37,0,0,0,0,37,36,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CAMIRAYA,39,0,39,0,0,0,0,0,39,39,0,0,0,0,39,38,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,CANAHUAYA,34,0,34,0,0,0,0,0,34,33,0,0,0,1,34,32,1,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,AGIAL MOLLEBAMBA,25,0,25,0,0,0,0,0,25,23,0,0,2,0,25,25,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHACAHUAYA,18,0,18,0,0,0,0,0,18,17,0,0,1,0,18,17,0,1,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHAJRAYA,26,0,25,1,0,0,0,0,26,15,0,0,11,0,26,22,2,0,0,0,1,0,0,1
La Paz,Camacho,Mocomoco,CONAGUAYA TICASI,10,0,10,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHIVITA,22,0,20,0,1,1,0,0,22,15,0,0,7,0,22,22,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,COTOSI,66,1,64,0,1,0,0,0,66,49,0,0,17,0,66,66,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,INGAS,103,3,100,0,0,0,0,0,103,103,0,0,0,0,103,100,1,1,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,LUJMA,34,1,30,0,3,0,0,0,34,28,0,0,6,0,34,31,1,0,0,0,2,0,0,0
La Paz,Camacho,Mocomoco,QUEÑI,62,0,62,0,0,0,0,0,62,60,0,0,1,1,62,58,0,0,0,0,4,0,0,0
La Paz,Camacho,Mocomoco,SANTIAGO PACORAYA,46,0,46,0,0,0,0,0,46,44,0,0,2,0,46,42,1,0,0,0,3,0,0,0
La Paz,Camacho,Mocomoco,CUMUSI,12,0,11,1,0,0,0,0,12,10,0,0,2,0,12,12,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,MOCOMOCO,265,10,255,0,0,0,0,0,265,261,0,1,2,1,265,133,66,16,2,5,41,0,1,1
La Paz,Camacho,Mocomoco,PUTINA COTAMASA,46,0,44,0,2,0,0,0,46,43,1,0,2,0,46,45,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,LIANI,23,1,22,0,0,0,0,0,23,12,0,0,11,0,23,23,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHUNCHUAMAYA,26,4,16,0,6,0,0,0,26,0,0,0,26,0,26,26,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,COAJONI,19,0,19,0,0,0,0,0,19,13,0,0,6,0,19,19,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHILILAYA,28,0,28,0,0,0,0,0,28,27,0,0,1,0,28,28,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,SUCALAYA,24,0,24,0,0,0,0,0,24,20,0,0,4,0,24,22,1,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,TICA TICA,22,0,22,0,0,0,0,0,22,7,0,0,15,0,22,22,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,TISISA KEALLATA,17,0,16,0,0,0,0,1,17,11,0,0,6,0,17,16,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,USURAYA,26,0,26,0,0,0,0,0,26,24,0,0,2,0,26,26,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,TOCORAYA,65,0,59,0,5,1,0,0,65,18,0,0,47,0,65,65,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,KAKARAYA,15,0,15,0,0,0,0,0,15,8,0,0,7,0,15,15,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,NIÑIRAPI,46,1,44,0,1,0,0,0,46,41,0,0,3,2,46,46,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,PUCARA SUPASANI,30,0,28,0,2,0,0,0,30,19,0,0,10,1,30,30,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,SANCAKALA,22,0,22,0,0,0,0,0,22,22,0,0,0,0,22,22,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,MARKAPATA,82,0,81,0,1,0,0,0,82,76,0,0,6,0,82,69,13,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,BELEN COHACHIA,30,0,30,0,0,0,0,0,30,26,0,0,4,0,30,30,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,MILLICHINA,47,1,46,0,0,0,0,0,47,34,0,0,13,0,47,45,1,0,0,0,0,0,0,1
La Paz,Camacho,Mocomoco,CHALLAGUAYA,32,0,32,0,0,0,0,0,32,27,0,0,5,0,32,32,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,ACOPATA,36,0,36,0,0,0,0,0,36,35,0,0,1,0,36,36,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,HUATACANA,21,0,21,0,0,0,0,0,21,14,0,0,7,0,21,18,1,0,0,0,2,0,0,0
La Paz,Camacho,Mocomoco,HUATASCAPA,55,0,55,0,0,0,0,0,55,53,0,0,2,0,55,51,4,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,HUAYANCA,45,0,45,0,0,0,0,0,45,37,0,0,8,0,45,44,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,HUYU HUYU,81,0,81,0,0,0,0,0,81,74,0,0,7,0,81,80,0,0,0,0,0,0,1,0
La Paz,Camacho,Mocomoco,ITALAQUE,166,3,161,1,1,0,0,0,166,152,0,0,13,1,166,104,18,7,1,0,34,0,1,1
La Paz,Camacho,Mocomoco,CARIQUIÑA PRIMERO,25,0,25,0,0,0,0,0,25,24,0,0,1,0,25,25,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,JUTILAYA GRANDE,27,0,27,0,0,0,0,0,27,26,0,0,1,0,27,27,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,POQUE,91,0,91,0,0,0,0,0,91,77,0,0,14,0,91,79,10,1,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,CARIQUINA GRANDE,87,0,85,0,2,0,0,0,87,72,0,0,15,0,87,87,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CARIQUINA CHICO,63,1,62,0,0,0,0,0,63,60,0,0,3,0,63,61,1,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,JUTILAYA,20,0,20,0,0,0,0,0,20,18,0,0,2,0,20,19,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,SAN MIGUEL DE TACARACA,45,0,45,0,0,0,0,0,45,39,0,0,6,0,45,44,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,TAYPI AYCA,131,1,130,0,0,0,0,0,131,95,0,0,36,0,131,125,1,1,0,1,3,0,0,0
La Paz,Camacho,Mocomoco,JUTILAYA PRIMERO,20,0,20,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,ITURRAYA,20,1,19,0,0,0,0,0,20,18,0,0,2,0,20,17,2,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,SAPHIA,92,0,92,0,0,0,0,0,92,82,0,0,10,0,92,69,22,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,CAJCACHI,156,3,152,0,1,0,0,0,156,137,0,0,19,0,156,110,1,1,0,0,44,0,0,0
La Paz,Camacho,Mocomoco,COLLACARA,43,5,37,0,1,0,0,0,43,38,0,0,5,0,43,41,0,0,0,0,2,0,0,0
La Paz,Camacho,Mocomoco,KANCO,82,4,77,0,1,0,0,0,82,74,0,0,8,0,82,73,1,0,0,0,8,0,0,0
La Paz,Camacho,Mocomoco,WILASI,88,1,87,0,0,0,0,0,88,68,0,0,20,0,88,68,0,0,0,0,20,0,0,0
La Paz,Camacho,Mocomoco,PURANI,64,1,41,22,0,0,0,0,64,43,8,0,11,2,64,46,12,0,0,0,6,0,0,0
La Paz,Camacho,Mocomoco,TAJANI,200,9,191,0,0,0,0,0,200,171,0,0,29,0,200,141,2,3,0,2,52,0,0,0
La Paz,Camacho,Mocomoco,PATACUSI,61,0,61,0,0,0,0,0,61,58,0,0,3,0,61,40,3,0,1,0,17,0,0,0
La Paz,Camacho,Mocomoco,QUILIMA CHALLAPATA,129,0,129,0,0,0,0,0,129,128,0,0,1,0,129,96,6,0,0,0,27,0,0,0
La Paz,Camacho,Mocomoco,QUILIMA TITICACHI,102,0,102,0,0,0,0,0,102,101,0,0,1,0,102,78,1,0,0,0,23,0,0,0
La Paz,Camacho,Mocomoco,TITIJONI,57,1,56,0,0,0,0,0,57,37,0,0,19,1,57,46,1,0,0,0,10,0,0,0
La Paz,Camacho,Mocomoco,SUNCALLO,63,0,62,1,0,0,0,0,63,36,0,0,27,0,63,55,1,0,0,0,7,0,0,0
La Paz,Camacho,Mocomoco,JOTIJOTI,150,2,146,1,1,0,0,0,150,136,0,0,14,0,150,127,1,1,0,1,20,0,0,0
La Paz,Camacho,Mocomoco,CENTRO PUTINA,13,1,12,0,0,0,0,0,13,9,0,0,4,0,13,13,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,ALTO YOCARHUAYA,63,0,59,0,4,0,0,0,63,53,0,0,10,0,63,63,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,HUAYCAYAPU,62,3,59,0,0,0,0,0,62,55,0,0,7,0,62,61,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,KULLKU PUNKU,49,0,48,0,1,0,0,0,49,46,0,0,3,0,49,48,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,CENTRO YOCARHUAYA,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,SEPITAHUYO,23,0,23,0,0,0,0,0,23,22,0,0,1,0,23,23,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,SALAPATA,36,0,36,0,0,0,0,0,36,31,0,0,5,0,36,36,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,PACAURES,70,2,68,0,0,0,0,0,70,69,0,1,0,0,70,64,1,0,0,1,4,0,0,0
La Paz,Camacho,Mocomoco,TUNTUNANI,56,1,55,0,0,0,0,0,56,54,0,0,2,0,56,56,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,LAMBRAMANI,44,0,43,1,0,0,0,0,44,43,0,0,1,0,44,43,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,PARIPAMPA,47,0,47,0,0,0,0,0,47,43,1,0,3,0,47,38,7,0,0,0,2,0,0,0
La Paz,Camacho,Mocomoco,PUNAMA,77,1,75,0,1,0,0,0,77,69,0,0,8,0,77,73,4,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,SOLLOPHIA,25,1,22,1,1,0,0,0,25,14,0,0,11,0,25,24,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,COTAPUNUJRE,30,0,30,0,0,0,0,0,30,26,0,0,4,0,30,30,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,YOCARHUAYA,135,1,121,1,12,0,0,0,135,99,0,0,36,0,135,130,4,1,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,MACHACAMARCA,71,1,68,0,2,0,0,0,71,61,0,0,10,0,71,67,1,0,0,0,2,0,0,1
La Paz,Camacho,Mocomoco,JUTILAYA N,17,1,16,0,0,0,0,0,17,16,0,0,1,0,17,15,0,0,0,0,2,0,0,0
La Paz,Camacho,Mocomoco,CENTRO HUARIHUAYA,52,0,52,0,0,0,0,0,52,50,0,0,2,0,52,48,2,0,0,0,2,0,0,0
La Paz,Camacho,Mocomoco,CHILLIJUKO PAMPA,69,0,65,0,4,0,0,0,69,67,0,0,2,0,69,68,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,TAMAMPAYA,41,1,40,0,0,0,0,0,41,38,0,0,3,0,41,39,1,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,HUARACHANI,26,1,11,0,14,0,0,0,26,13,0,0,13,0,26,26,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,HUARCAMARCA,103,1,95,0,0,0,7,0,103,55,6,0,42,0,103,103,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,HUAYRAPATA,44,0,23,0,21,0,0,0,44,4,0,1,39,0,44,44,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,OCOCOYA CHICO,17,0,12,0,5,0,0,0,17,2,0,0,15,0,17,17,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,OCOCOYA NORTE,61,2,58,0,0,0,1,0,61,10,0,0,51,0,61,59,0,0,0,0,2,0,0,0
La Paz,Camacho,Mocomoco,OCOCOYA SUR,40,0,38,0,2,0,0,0,40,1,0,0,39,0,40,40,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,ESQUILLANI,10,0,7,0,3,0,0,0,10,6,0,0,4,0,10,10,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,VILLA ROSARIO DE WILACALA,138,27,111,0,0,0,0,0,138,131,1,0,6,0,138,99,0,6,0,1,32,0,0,0
La Paz,Camacho,Mocomoco,WILACALA,80,15,65,0,0,0,0,0,80,73,0,1,6,0,80,65,1,4,0,0,9,0,1,0
La Paz,Camacho,Mocomoco,VISCACHANI,31,0,31,0,0,0,0,0,31,25,0,0,6,0,31,30,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,CAPUYA,46,2,42,0,2,0,0,0,46,28,0,0,18,0,46,46,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,ILAVE,88,0,86,0,2,0,0,0,88,35,0,0,52,1,88,85,2,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,ILAVE JUCHUPAMPA,37,1,34,0,2,0,0,0,37,25,0,0,12,0,37,36,0,0,0,0,1,0,0,0
La Paz,Camacho,Mocomoco,LLACHIHUAYA,13,0,13,0,0,0,0,0,13,1,0,0,11,1,13,12,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,PACO,77,0,67,0,10,0,0,0,77,34,0,0,43,0,77,77,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,SANTA WARA,78,0,74,1,3,0,0,0,78,30,0,0,48,0,78,78,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CALACALA,43,0,40,0,3,0,0,0,43,33,0,0,10,0,43,43,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,IÑITA GRANDE,39,0,27,0,11,1,0,0,39,5,0,0,34,0,39,39,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,PACOBAMBA,121,26,94,1,0,0,0,0,121,120,1,0,0,0,121,107,2,4,0,0,8,0,0,0
La Paz,Camacho,Mocomoco,QUISIHUYO,50,0,43,0,7,0,0,0,50,22,0,0,28,0,50,50,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,QUILLIHUYO CHICO,12,0,12,0,0,0,0,0,12,7,0,0,5,0,12,12,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,ÑUÑOJANI,16,0,12,0,4,0,0,0,16,7,0,0,9,0,16,16,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,MILLUNI,87,1,79,0,7,0,0,0,87,30,0,0,57,0,87,87,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,TUCUYA,47,0,46,0,1,0,0,0,47,32,0,0,15,0,47,46,1,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,AMPARANI,33,0,33,0,0,0,0,0,33,23,1,0,9,0,33,33,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,TAYPI UKUKUYA QASANHUYU,24,0,17,0,7,0,0,0,24,5,0,0,19,0,24,24,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,IÑITA CENTRO,15,0,13,0,2,0,0,0,15,3,0,0,12,0,15,15,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CHOJÑACALA,38,3,33,0,2,0,0,0,38,26,0,0,11,1,38,29,5,4,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,JUCHUPAMPA,52,3,46,0,2,0,1,0,52,35,1,0,16,0,52,49,0,0,0,0,3,0,0,0
La Paz,Camacho,Mocomoco,TAYPI OCOCOYA,46,1,36,0,9,0,0,0,46,14,0,0,32,0,46,46,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,IÑITA BAJA,22,0,22,0,0,0,0,0,22,5,0,0,17,0,22,22,0,0,0,0,0,0,0,0
La Paz,Camacho,Mocomoco,CANCHI,29,0,29,0,0,0,0,0,29,18,0,0,11,0,29,29,0,0,0,0,0,0,0,0
